id,created_date,updated_at,full_name,email,country,status,age,balance_eur,notes
658,2024-07-04,2024-07-31T03:13:24Z,Renée Bianchi,ren.e.bianchi+team4.658@mail.test,UK,pending,73,6970.26,"Reminder: send update by Friday, include the Q2 summary."
659,2025-06-21,2025-06-30T19:48:09Z,James Janssen,james.janssen.659@mail.test,DE,active,61,1234.97,"Met at the conference, shared a card and discussed onboarding."
660,2023-12-12,2023-12-24T00:19:57Z,José Keller,jos.keller.660@example.org,FR,pending,44,5088.23,"Met at the conference, shared a card and discussed onboarding."
661,2025-04-25,2025-04-29T17:40:38Z,Sofia Nguyen,sofia.nguyen.661@example.org,FR,pending,20,3817.27,"Prefers email over phone, often traveling between offices."
662,2023-09-02,2023-09-14T07:24:26Z,Renée Hansen,ren.e.hansen.662@sample.io,ES,blocked,43,252.12,"Asked about discounts, mentioned budget constraints."
663,2025-04-25,2025-05-07T03:24:47Z,Jörg Novak,j.rg.novak.663@example.com,US,active,25,7238.61,
664,2023-07-18,2023-07-19T08:44:13Z,Zoë Müller,zo.m.ller.664@example.com,NL,active,35,802.22,"Prefers email over phone, often traveling between offices."
665,2025-06-14,2025-06-15T00:51:22Z,Liam Verhoeven,liam.verhoeven.665@mail.test,PL,active,67,607.46,"Noted issue with CSV export, ""quote handling"" needs review."
666,2024-01-10,2024-01-15T12:28:37Z,Sofia Taylor,sofia.taylor.666@mail.test,FR,pending,32,3229.56,"Noted issue with CSV export, ""quote handling"" needs review. Priority flagged; please confirm ""yes"" or ""no""."
667,2025-05-11,2025-05-24T22:49:54Z,Amelia Smith,amelia.smith.667@sample.io,DE,active,71,1075.76,"Met at the conference, shared a card and discussed onboarding. Additional detail: résumé, coöperate, smörgåsbord."
668,2024-09-05,2024-09-29T22:48:09Z,Nico Nowak,nico.nowak.668@mail.test,NL,active,63,1976.95,"Important: verify billing address, it changed recently."
669,2025-04-29,2025-05-12T05:33:14Z,Hannah Lopez,hannah.lopez.669@sample.io,UK,active,65,5285.96,"Prefers email over phone, often traveling between offices."
670,2024-03-13,2024-04-07T08:40:59Z,Emma Smith,emma.smith.670@example.org,ES,active,37,4143.45,"Prefers email over phone, often traveling between offices."
671,2025-03-07,2025-03-27T17:18:00Z,Greta Rossi,greta.rossi.671@mail.test,FR,active,44,6046.85,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
672,2024-08-12,2024-09-02T02:34:39Z,Noah García,noah.garc.a.672@example.com,IT,active,49,510.31,"Prefers email over phone, often traveling between offices."
673,2023-03-20,2023-04-10T22:35:36Z,Renée Verhoeven,ren.e.verhoeven.673@sample.io,FR,active,72,945.28,"Customer asked for a faster turnaround, please follow up."
674,2024-02-27,2024-03-22T05:29:52Z,Isabella Johnson,isabella.johnson.674@mail.test,DE,pending,52,5004.4,"Important: verify billing address, it changed recently."
675,2023-11-11,2023-12-07T07:00:30Z,Łukasz Ricci,ukasz.ricci.675@mail.test,DE,active,30,811.8,"Important: verify billing address, it changed recently."
676,2025-04-15,2025-04-22T20:16:55Z,Liam Martin,liam.martin.676@example.com,UK,pending,55,3469.69,"Noted issue with CSV export, ""quote handling"" needs review."
677,2024-07-08,2024-08-07T17:35:45Z,Jörg Smith,j.rg.smith.677@sample.io,NL,active,56,1307.14,"Met at the conference, shared a card and discussed onboarding."
678,2023-12-21,2023-12-27T04:59:02Z,Olivia Wilson,olivia.wilson.678@sample.io,FR,active,23,3718.78,"Customer asked for a faster turnaround, please follow up."
679,2023-07-20,2023-08-15T11:22:05Z,Ben Johnson,ben.johnson.679@sample.io,FR,pending,33,6840.49,"Customer asked for a faster turnaround, please follow up."
680,2024-06-14,2024-07-13T04:38:20Z,Amelia Dubois,amelia.dubois.680@mail.test,US,active,34,2371.03,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
681,2023-12-29,2024-01-05T05:21:17Z,José Wilson,jos.wilson.681@mail.test,PL,active,40,7898.59,"Important: verify billing address, it changed recently."
682,2024-04-23,2024-05-02T10:24:02Z,Lucas Ricci,lucas.ricci.682@mail.test,PL,active,65,3166.98,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
683,2023-12-01,2023-12-03T21:56:04Z,Nico Taylor,nico.taylor.683@sample.io,PL,pending,50,2509.27,"Met at the conference, shared a card and discussed onboarding."
684,2024-08-01,2024-08-18T09:58:31Z,Noah Lopez,noah.lopez.684@mail.test,US,active,23,7912.83,"Reminder: send update by Friday, include the Q2 summary."
685,2024-06-26,2024-06-27T03:17:51Z,Emma Brown,emma.brown.685@sample.io,UK,active,20,7468.24,
686,2023-08-07,2023-08-25T21:44:30Z,Noah Cohen,noah.cohen.686@example.org,PL,active,68,487.64,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
687,2023-06-29,2023-07-10T02:52:30Z,James Cohen,james.cohen.687@sample.io,IT,active,63,1608.56,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
688,2024-11-03,2024-11-11T04:33:40Z,Liam Janssen,liam.janssen.688@mail.test,FR,active,40,3727.05,"Prefers email over phone, often traveling between offices."
689,2024-09-30,2024-10-25T16:07:01Z,Nico Rossi,nico.rossi.689@sample.io,US,active,33,18196.75,"Met at the conference, shared a card and discussed onboarding."
690,2025-06-06,2025-06-25T01:15:50Z,Ben Müller,ben.m.ller.690@example.com,PL,active,66,5270.75,"Important: verify billing address, it changed recently."
691,2025-05-14,2025-05-15T17:07:37Z,Greta Novak,greta.novak.691@sample.io,UK,active,33,5990.54,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
692,2024-04-21,2024-04-25T22:52:34Z,Ava Novak,ava.novak.692@example.org,ES,pending,43,6353.17,"Asked about discounts, mentioned budget constraints."
693,2025-03-15,2025-04-01T02:32:02Z,Zoë Rossi,zo.rossi.693@sample.io,US,active,19,797.54,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
694,2024-11-03,2024-11-19T14:10:12Z,Isabella Verhoeven,isabella.verhoeven.694@sample.io,UK,active,27,6627.57,"Asked about discounts, mentioned budget constraints."
695,2025-05-18,2025-06-17T23:59:08Z,Ella Brown,ella.brown.695@mail.test,FR,active,38,1599.96,"Met at the conference, shared a card and discussed onboarding."
696,2023-01-25,2023-02-10T07:50:42Z,Nico Kowalski,nico.kowalski.696@example.com,DE,active,73,6347.35,"Important: verify billing address, it changed recently."
697,2023-09-01,2023-09-17T19:58:24Z,Olivia Hansen,olivia.hansen.697@sample.io,ES,active,26,1402.78,"Customer asked for a faster turnaround, please follow up."
698,2023-03-15,2023-04-02T23:58:53Z,Sofia Hansen,sofia.hansen.698@example.org,UK,active,63,603.14,"Important: verify billing address, it changed recently."
699,2024-11-07,2024-11-27T02:52:49Z,Ella Walker,ella.walker.699@example.com,FR,active,28,4177.23,"Important: verify billing address, it changed recently."
700,2023-09-23,2023-09-27T11:55:31Z,José Bianchi,jos.bianchi.700@sample.io,NL,pending,63,2408.04,"Reminder: send update by Friday, include the Q2 summary."
701,2024-11-30,2024-12-23T05:58:19Z,Amelia Nowak,amelia.nowak.701@example.org,DE,active,27,4018,"Line one for Amelia Nowak, includes a comma.
Line two adds a quote: ""check CSV""."
702,2023-10-11,2023-10-18T23:10:19Z,Ethan Walker,ethan.walker.702@sample.io,ES,active,30,5237.19,"Reminder: send update by Friday, include the Q2 summary."
703,2023-05-29,2023-06-27T17:51:14Z,Ella Verhoeven,ella.verhoeven.703@example.org,FR,pending,51,6898.11,"Asked about discounts, mentioned budget constraints."
704,2024-02-05,2024-02-23T23:44:46Z,Zoë Hansen,zo.hansen.704@mail.test,NL,active,28,3580.57,"Noted issue with CSV export, ""quote handling"" needs review. Additional detail: résumé, coöperate, smörgåsbord. Priority flagged; please confirm ""yes"" or ""no""."
705,2023-12-06,2023-12-18T21:28:17Z,Greta Rossi,greta.rossi+team1.705@example.com,DE,active,37,6172.11,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
706,2023-03-13,2023-03-26T20:41:37Z,Zoë Kowalski,zo.kowalski.706@example.org,NL,active,22,6608.5,"Reminder: send update by Friday, include the Q2 summary."
707,2023-03-22,2023-04-03T06:13:28Z,Sophia Dubois,sophia.dubois.707@example.org,DE,active,67,6696.68,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
708,2024-01-13,2024-01-23T21:24:07Z,Chloé Walker,chlo.walker.708@example.org,NL,active,21,3553.69,"Important: verify billing address, it changed recently."
709,2025-02-12,2025-02-17T17:40:10Z,Jörg Dubois,j.rg.dubois.709@example.com,PL,active,55,3563.57,"Important: verify billing address, it changed recently."
710,2024-08-15,2024-08-22T01:46:41Z,Zoë Cohen,zo.cohen.710@mail.test,FR,active,72,174.92,"Account prefers monthly invoicing, with a net-30 payment window. We discussed integration details and next steps for data migration. Potential expansion flagged; revisit after the next billing cycle. Potential expansion flagged; revisit after the next billing cycle. We discussed integration details and next steps for data migration. Potential expansion flagged; revisit after the next billing cycle. Include quotes like ""do not overlook edge cases"" and commas, too. The client requested a detailed timeline and milestone checklist."
711,2025-01-27,2025-02-05T04:16:56Z,Greta Nowak,greta.nowak.711@example.org,FR,active,40,3682.89,"Noted issue with CSV export, ""quote handling"" needs review."
712,2025-02-01,2025-02-08T17:55:32Z,Olivia Dubois,olivia.dubois.712@example.org,US,active,23,3465.24,"Reminder: send update by Friday, include the Q2 summary."
713,2024-07-14,2024-07-31T07:11:25Z,Greta Bianchi,greta.bianchi.713@example.org,ES,active,75,5254.3,"Prefers email over phone, often traveling between offices."
714,2023-01-06,2023-01-15T21:35:30Z,Mia Nguyen,mia.nguyen.714@example.org,FR,active,39,3974.63,"Customer asked for a faster turnaround, please follow up."
715,2024-12-11,2024-12-18T09:18:29Z,Hannah Nguyen,hannah.nguyen.715@example.org,DE,active,63,7535.65,"Reminder: send update by Friday, include the Q2 summary."
716,2025-06-05,2025-06-07T23:03:06Z,Charlotte García,charlotte.garc.a.716@sample.io,IT,active,73,7459.71,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
717,2024-05-29,2024-06-05T16:34:33Z,Pablo Nguyen,pablo.nguyen.717@mail.test,NL,active,54,7522.81,"Prefers email over phone, often traveling between offices."
718,2025-01-03,2025-01-04T01:12:28Z,Leo Martin,leo.martin.718@example.org,PL,active,38,1881.64,"Noted issue with CSV export, ""quote handling"" needs review."
719,2023-08-14,2023-08-15T02:29:14Z,Ella Nguyen,ella.nguyen.719@example.com,US,pending,39,1269.11,"Customer asked for a faster turnaround, please follow up."
720,2023-05-03,2023-05-13T06:07:05Z,Pablo Bianchi,pablo.bianchi.720@sample.io,FR,active,44,6751.29,"Important: verify billing address, it changed recently."
721,2025-06-23,2025-06-26T08:53:17Z,James Novak,james.novak.721@example.com,NL,active,75,2947.82,"Noted issue with CSV export, ""quote handling"" needs review."
722,2024-07-14,2024-07-23T15:09:16Z,Nico Lopez,nico.lopez.722@mail.test,UK,active,72,712.13,"Noted issue with CSV export, ""quote handling"" needs review."
723,2023-01-30,2023-02-03T18:24:49Z,Francesca Walker,francesca.walker.723@mail.test,NL,active,70,5480.48,"Reminder: send update by Friday, include the Q2 summary. Priority flagged; please confirm ""yes"" or ""no""."
724,2023-05-28,2023-06-26T00:56:56Z,Nico García,nico.garc.a.724@mail.test,IT,active,46,6636.06,"Customer asked for a faster turnaround, please follow up."
725,2023-08-20,2023-08-29T08:15:28Z,Amelia Martin,amelia.martin.725@mail.test,IT,active,25,6295.36,
726,2024-06-13,2024-06-28T00:58:29Z,José Martin,jos.martin.726@example.com,ES,active,21,6094,"Important: verify billing address, it changed recently."
727,2025-03-09,2025-03-17T07:24:52Z,Zoë Kowalski,zo.kowalski.727@sample.io,ES,active,66,2784.68,"Important: verify billing address, it changed recently."
728,2025-01-19,2025-01-29T16:22:39Z,Zoë Smith,zo.smith.728@example.com,PL,active,49,7050.5,"Met at the conference, shared a card and discussed onboarding."
729,2023-08-12,2023-09-09T15:35:13Z,Lucas García,lucas.garc.a.729@example.com,IT,pending,52,7929.91,"Met at the conference, shared a card and discussed onboarding."
730,2024-09-19,2024-10-06T12:51:56Z,Pablo Andersson,pablo.andersson.730@sample.io,US,active,21,2991.43,"Prefers email over phone, often traveling between offices."
731,2023-12-25,2024-01-24T01:21:00Z,Greta Bianchi,greta.bianchi.731@example.org,NL,active,35,500.48,"Important: verify billing address, it changed recently."
732,2023-07-21,2023-07-31T19:43:23Z,Hannah Verhoeven,hannah.verhoeven.732@sample.io,NL,blocked,24,4450.19,
733,2024-12-28,2025-01-25T08:29:18Z,Greta Verhoeven,greta.verhoeven.733@mail.test,FR,pending,59,2127.77,"Customer asked for a faster turnaround, please follow up."
734,2023-10-17,2023-11-15T07:26:58Z,Ben Nguyen,ben.nguyen.734@example.org,ES,active,59,7968.06,"Noted issue with CSV export, ""quote handling"" needs review."
735,2025-01-25,2025-02-10T03:06:31Z,Greta Smith,greta.smith.735@sample.io,ES,active,21,6708.81,"Customer asked for a faster turnaround, please follow up."
736,2024-11-14,2024-12-08T20:59:59Z,Sofia Wilson,sofia.wilson.736@sample.io,FR,active,58,740.25,"Prefers email over phone, often traveling between offices."
737,2024-11-20,2024-12-18T18:42:30Z,Chloé Lopez,chlo.lopez.737@example.com,US,blocked,53,6779.1,"Met at the conference, shared a card and discussed onboarding."
738,2025-03-29,2025-04-29T02:56:53Z,Isabella Dubois,isabella.dubois.738@mail.test,NL,active,72,5886.02,"Important: verify billing address, it changed recently."
739,2025-05-22,2025-06-16T17:18:22Z,Sofia Janssen,sofia.janssen.739@sample.io,US,active,18,856.69,"Reminder: send update by Friday, include the Q2 summary."
740,2024-03-31,2024-04-05T04:39:01Z,James Dubois,james.dubois.740@example.com,PL,active,60,5156.88,"Asked about discounts, mentioned budget constraints."
741,2023-08-23,2023-08-29T04:45:39Z,Łukasz Hansen,ukasz.hansen.741@example.org,DE,active,18,6553.46,"Met at the conference, shared a card and discussed onboarding. Additional detail: résumé, coöperate, smörgåsbord."
742,2025-03-17,2025-03-19T22:25:05Z,Leo Martin,leo.martin.742@example.org,IT,active,34,7609.91,"Asked about discounts, mentioned budget constraints. Priority flagged; please confirm ""yes"" or ""no""."
743,2024-10-02,2024-10-23T00:57:16Z,Jörg García,j.rg.garc.a.743@sample.io,ES,pending,49,5633.23,"Important: verify billing address, it changed recently."
744,2024-11-22,2024-12-19T09:05:52Z,Marta Wilson,marta.wilson.744@sample.io,IT,active,56,7754.05,"Customer asked for a faster turnaround, please follow up."
745,2025-05-21,2025-06-09T08:21:29Z,Francesca García,francesca.garc.a.745@example.org,US,active,53,7491.1,"Prefers email over phone, often traveling between offices."
746,2023-04-07,2023-04-20T07:37:10Z,Sophia Nowak,sophia.nowak.746@mail.test,DE,active,36,5595.9,"Prefers email over phone, often traveling between offices."
747,2025-03-09,2025-03-19T19:34:24Z,Emma Cohen,emma.cohen.747@sample.io,UK,active,61,4025.9,"Met at the conference, shared a card and discussed onboarding."
748,2024-11-14,2024-12-03T01:04:50Z,Ella Nguyen,ella.nguyen.748@example.com,DE,active,27,2516.9,"Noted issue with CSV export, ""quote handling"" needs review."
749,2024-12-20,2024-12-31T14:36:19Z,Leo Janssen,leo.janssen.749@example.com,UK,active,73,2782.3,"Important: verify billing address, it changed recently."
750,2025-01-09,2025-01-29T01:19:38Z,José Nguyen,jos.nguyen.750@mail.test,IT,active,28,2298.25,"Customer asked for a faster turnaround, please follow up."
751,2025-02-04,2025-02-12T13:41:31Z,Leo Nguyen,leo.nguyen.751@mail.test,UK,pending,59,0,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
752,2023-08-16,2023-09-05T11:21:06Z,Marta Nguyen,marta.nguyen+team3.752@example.org,PL,active,46,3385.31,"Noted issue with CSV export, ""quote handling"" needs review."
753,2025-05-14,2025-05-30T18:48:25Z,Sofia Nguyen,sofia.nguyen.753@sample.io,IT,active,68,705.07,"Asked about discounts, mentioned budget constraints."
754,2023-01-16,2023-01-29T04:24:27Z,Greta Ricci,greta.ricci.754@example.com,NL,pending,27,308.66,"Important: verify billing address, it changed recently."
755,2024-09-27,2024-10-07T16:10:18Z,Ava Johnson,ava.johnson.755@example.com,UK,active,18,5967.63,"Met at the conference, shared a card and discussed onboarding."
756,2024-10-16,2024-11-03T21:32:55Z,Ethan Walker,ethan.walker.756@sample.io,IT,blocked,31,5694.21,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
757,2024-04-07,2024-04-26T11:22:39Z,Noah Johnson,noah.johnson.757@example.com,DE,active,18,5561.29,"Prefers email over phone, often traveling between offices."
758,2025-06-23,2025-07-16T08:43:44Z,Sofia Taylor,sofia.taylor.758@mail.test,UK,pending,32,2855.12,"Important: verify billing address, it changed recently."
759,2024-03-20,2024-03-26T00:13:31Z,Leo Dubois,leo.dubois.759@example.org,UK,active,64,3178.6,"Met at the conference, shared a card and discussed onboarding."
760,2025-02-17,2025-03-05T08:46:48Z,Olivia Johnson,olivia.johnson.760@sample.io,PL,active,29,183,"Asked about discounts, mentioned budget constraints."
761,2024-04-12,2024-04-26T13:02:18Z,Chloé Bakker,chlo.bakker.761@example.org,DE,active,58,106.82,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo. Priority flagged; please confirm ""yes"" or ""no""."
762,2024-07-11,2024-07-16T20:08:46Z,Ben Dubois,ben.dubois.762@sample.io,UK,pending,18,2408.84,"Prefers email over phone, often traveling between offices."
763,2025-06-08,2025-06-26T11:47:41Z,Renée Bianchi,ren.e.bianchi.763@sample.io,US,pending,32,0,"Met at the conference, shared a card and discussed onboarding."
764,2024-05-04,2024-05-05T23:51:25Z,Mia Schneider,mia.schneider.764@sample.io,IT,active,66,5612.43,"Asked about discounts, mentioned budget constraints."
765,2023-09-05,2023-09-19T05:38:39Z,Liam Bakker,liam.bakker.765@mail.test,NL,blocked,30,7253.4,"Asked about discounts, mentioned budget constraints."
766,2025-01-15,2025-01-29T13:42:11Z,Marta Müller,marta.m.ller.766@example.org,NL,active,62,6275.95,"Important: verify billing address, it changed recently."
767,2024-08-08,2024-09-04T12:15:36Z,Amelia Andersson,amelia.andersson.767@sample.io,UK,active,26,4095.81,"Customer asked for a faster turnaround, please follow up."
768,2023-11-14,2023-11-18T20:01:07Z,Amelia Kowalski,amelia.kowalski.768@sample.io,ES,pending,47,6215.71,"Reminder: send update by Friday, include the Q2 summary."
769,2024-09-16,2024-09-26T03:36:15Z,James Johnson,james.johnson.769@mail.test,NL,pending,21,3971.47,"Customer asked for a faster turnaround, please follow up."
770,2023-03-11,2023-03-23T08:51:36Z,Mia Bianchi,mia.bianchi.770@mail.test,IT,active,39,6603.6,"Line one for Mia Bianchi, includes a comma.
Line two adds a quote: ""check CSV""."
771,2023-05-14,2023-05-22T23:54:52Z,Mia Nowak,mia.nowak.771@sample.io,PL,pending,44,7491.7,"Customer asked for a faster turnaround, please follow up."
772,2023-10-25,2023-11-03T22:56:36Z,Łukasz Dubois,ukasz.dubois.772@sample.io,ES,active,35,6362.05,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
773,2023-05-25,2023-06-21T00:53:55Z,Olivia Lopez,olivia.lopez.773@example.org,DE,active,24,5439.94,"Important: verify billing address, it changed recently."
774,2023-12-12,2023-12-22T23:37:08Z,Ethan Smith,ethan.smith.774@example.com,NL,active,22,1006.13,"Customer asked for a faster turnaround, please follow up."
775,2024-10-02,2024-10-15T19:31:45Z,Łukasz García,ukasz.garc.a.775@example.org,US,active,40,154.43,"Customer asked for a faster turnaround, please follow up."
776,2023-08-08,2023-08-24T05:33:43Z,Sofia Bakker,sofia.bakker.776@sample.io,DE,active,36,5960.56,"Met at the conference, shared a card and discussed onboarding."
777,2024-04-01,2024-04-06T15:27:30Z,Ethan Keller,ethan.keller.777@mail.test,US,active,19,6339.95,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
778,2023-11-01,2023-11-21T19:59:59Z,Sofia García,sofia.garc.a.778@mail.test,PL,active,57,6034.56,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo. Additional detail: résumé, coöperate, smörgåsbord."
779,2025-01-12,2025-01-23T06:04:17Z,Ethan Smith,ethan.smith.779@mail.test,DE,active,32,7462.23,"Prefers email over phone, often traveling between offices."
780,2023-09-20,2023-10-20T08:14:34Z,Ethan Nguyen,ethan.nguyen.780@mail.test,NL,active,64,3553.81,"Customer asked for a faster turnaround, please follow up. Priority flagged; please confirm ""yes"" or ""no""."
781,2024-04-28,2024-05-06T09:05:02Z,Ben Johnson,ben.johnson.781@mail.test,UK,active,62,1584.92,"Reminder: send update by Friday, include the Q2 summary."
782,2023-08-29,2023-09-28T21:05:30Z,Ethan Keller,ethan.keller.782@example.org,NL,active,31,922.48,"Customer asked for a faster turnaround, please follow up."
783,2023-05-23,2023-06-04T16:22:11Z,Sophia Schneider,sophia.schneider.783@example.org,IT,active,48,3065.74,"Met at the conference, shared a card and discussed onboarding."
784,2025-02-11,2025-02-25T10:34:02Z,Olivia Nguyen,olivia.nguyen.784@sample.io,US,active,53,1669.34,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
785,2023-08-30,2023-09-07T17:45:41Z,Charlotte Cohen,charlotte.cohen.785@example.com,PL,active,33,6890.18,"Noted issue with CSV export, ""quote handling"" needs review."
786,2024-05-05,2024-05-16T05:56:47Z,James Nowak,james.nowak.786@mail.test,DE,active,25,6727.35,"Met at the conference, shared a card and discussed onboarding."
787,2025-04-02,2025-04-11T06:57:03Z,Renée Martin,ren.e.martin.787@example.org,ES,active,32,2490.62,
788,2025-06-08,2025-07-08T06:07:24Z,Sophia Rossi,sophia.rossi.788@example.com,ES,active,44,5356.96,"Customer asked for a faster turnaround, please follow up."
789,2023-08-19,2023-08-30T21:02:01Z,Ethan Martin,ethan.martin.789@example.com,US,blocked,49,1810.58,"Noted issue with CSV export, ""quote handling"" needs review."
790,2024-05-19,2024-05-27T04:50:32Z,Olivia Wilson,olivia.wilson.790@example.org,FR,active,48,6648.15,"Noted issue with CSV export, ""quote handling"" needs review."
791,2023-12-31,2024-01-23T07:50:54Z,Hannah Hansen,hannah.hansen.791@sample.io,US,active,18,6398.45,"Reminder: send update by Friday, include the Q2 summary."
792,2024-10-23,2024-11-14T06:06:45Z,Nico García,nico.garc.a.792@sample.io,US,active,26,4487.65,"Noted issue with CSV export, ""quote handling"" needs review."
793,2025-06-03,2025-06-23T11:37:49Z,Liam Bianchi,liam.bianchi.793@sample.io,ES,active,62,6811.65,"Met at the conference, shared a card and discussed onboarding."
794,2025-03-16,2025-03-30T12:22:17Z,Pablo Bianchi,pablo.bianchi.794@sample.io,FR,active,28,2806.75,"Noted issue with CSV export, ""quote handling"" needs review."
795,2024-01-20,2024-01-21T08:29:25Z,Emma Müller,emma.m.ller.795@sample.io,IT,active,30,5591.58,"Prefers email over phone, often traveling between offices."
796,2024-08-10,2024-08-13T18:55:42Z,Ethan Rossi,ethan.rossi.796@example.com,UK,pending,68,7104.49,"Asked about discounts, mentioned budget constraints."
797,2023-03-19,2023-04-15T16:36:10Z,Olivia Taylor,olivia.taylor.797@example.org,ES,active,62,6185.05,"Customer asked for a faster turnaround, please follow up."
798,2023-12-14,2024-01-02T23:54:59Z,Olivia Verhoeven,olivia.verhoeven.798@sample.io,NL,pending,69,5740.26,"Met at the conference, shared a card and discussed onboarding."
799,2024-08-30,2024-09-25T05:37:57Z,Leo Lopez,leo.lopez+team5.799@sample.io,UK,active,55,21777.72,"Important: verify billing address, it changed recently. Priority flagged; please confirm ""yes"" or ""no""."
800,2025-01-03,2025-01-21T20:45:17Z,Lucas Hansen,lucas.hansen.800@sample.io,IT,active,36,1681.02,"Met at the conference, shared a card and discussed onboarding."
801,2025-01-26,2025-02-11T11:09:14Z,Pablo Schneider,pablo.schneider.801@sample.io,UK,active,55,356.11,"Noted issue with CSV export, ""quote handling"" needs review."
802,2024-01-27,2024-01-31T23:27:13Z,Emma Smith,emma.smith.802@mail.test,IT,active,22,515.63,"Met at the conference, shared a card and discussed onboarding."
803,2023-12-26,2023-12-27T13:12:31Z,Ava Hansen,ava.hansen.803@example.org,UK,pending,41,5193.36,"Customer asked for a faster turnaround, please follow up."
804,2023-09-04,2023-09-30T03:55:16Z,Hannah García,hannah.garc.a.804@example.com,IT,active,21,18125.83,"Reminder: send update by Friday, include the Q2 summary."
805,2024-03-10,2024-04-08T05:09:23Z,Charlotte Janssen,charlotte.janssen.805@sample.io,DE,active,53,3079.69,"Potential expansion flagged; revisit after the next billing cycle. Include quotes like ""do not overlook edge cases"" and commas, too. Account prefers monthly invoicing, with a net-30 payment window. The client requested a detailed timeline and milestone checklist. Follow-up notes for Charlotte Janssen in DE."
806,2025-03-03,2025-03-04T00:16:38Z,Francesca Bianchi,francesca.bianchi.806@sample.io,PL,active,56,7993.72,"Customer asked for a faster turnaround, please follow up."
807,2023-04-28,2023-05-01T12:47:57Z,Mason Müller,mason.m.ller.807@sample.io,FR,active,52,5515.88,"Noted issue with CSV export, ""quote handling"" needs review."
808,2023-11-17,2023-11-28T06:11:26Z,Leo Cohen,leo.cohen.808@sample.io,IT,active,71,1070.49,"Customer asked for a faster turnaround, please follow up."
809,2023-03-05,2023-03-22T21:50:19Z,Olivia Lopez,olivia.lopez.809@example.org,US,active,44,7344.51,"Met at the conference, shared a card and discussed onboarding."
810,2023-11-11,2023-12-03T21:47:52Z,Ava Brown,ava.brown.810@sample.io,US,active,51,6859.49,"Noted issue with CSV export, ""quote handling"" needs review."
811,2024-06-28,2024-07-04T19:03:33Z,Marta Verhoeven,marta.verhoeven.811@example.org,FR,active,37,2419.73,"Met at the conference, shared a card and discussed onboarding."
812,2023-09-07,2023-10-06T01:26:24Z,Chloé Smith,chlo.smith.812@sample.io,PL,active,41,4989.55,"Met at the conference, shared a card and discussed onboarding."
813,2024-01-01,2024-01-09T04:55:07Z,Hannah Ricci,hannah.ricci.813@sample.io,PL,active,67,7607.08,"Prefers email over phone, often traveling between offices."
814,2025-05-16,2025-05-24T23:08:45Z,Ethan Andersson,ethan.andersson.814@example.org,UK,pending,29,5044.6,"Prefers email over phone, often traveling between offices."
815,2024-09-22,2024-09-26T19:49:08Z,Ava Bianchi,ava.bianchi.815@mail.test,FR,active,35,7374.19,"Important: verify billing address, it changed recently. Additional detail: résumé, coöperate, smörgåsbord."
816,2024-10-21,2024-11-01T15:54:12Z,Łukasz Lopez,ukasz.lopez.816@sample.io,FR,pending,63,6422.17,"Reminder: send update by Friday, include the Q2 summary."
817,2024-11-29,2024-11-29T17:33:43Z,Ella Verhoeven,ella.verhoeven.817@example.org,IT,active,26,4663.78,"Noted issue with CSV export, ""quote handling"" needs review."
818,2024-08-16,2024-08-23T13:37:05Z,Ben Taylor,ben.taylor.818@mail.test,UK,active,24,146.07,"Prefers email over phone, often traveling between offices. Priority flagged; please confirm ""yes"" or ""no""."
819,2023-07-17,2023-08-08T23:43:39Z,Sophia Bakker,sophia.bakker.819@example.com,DE,pending,26,1856.96,"Met at the conference, shared a card and discussed onboarding."
820,2025-01-27,2025-01-29T03:33:19Z,Marta Kowalski,marta.kowalski.820@example.org,US,active,21,4552.44,"Asked about discounts, mentioned budget constraints."
821,2024-12-17,2024-12-20T08:03:29Z,Amelia Andersson,amelia.andersson.821@sample.io,US,active,23,7955.98,"Prefers email over phone, often traveling between offices."
822,2023-08-05,2023-08-07T14:48:34Z,Renée Schneider,ren.e.schneider.822@mail.test,IT,active,48,4879.97,"Prefers email over phone, often traveling between offices."
823,2024-03-11,2024-03-18T17:58:45Z,Ethan Hansen,ethan.hansen.823@mail.test,ES,active,25,2596.68,"Customer asked for a faster turnaround, please follow up."
824,2024-05-26,2024-06-02T19:01:25Z,Liam Keller,liam.keller.824@example.org,US,active,19,5934.91,"Important: verify billing address, it changed recently."
